000026-0-000,Actinokineospora_fastidiosa
009878-0-000,Streptomyces_javensis
019869-0-001,Streptomyces_javensis
02891-0-001,Streptomyces_javensis
2008_001008-0-001,Streptomyces_javensis
63959-0-000,Streptomyces_javensis
65408-0-000,Streptomyces_javensis
028514-0-002,Streptomyces_kanamyceticus
028514-0-004,Streptomyces_kanamyceticus
64913-0-000,Streptomyces_kanamyceticus
000497-0-001,Streptomyces_kasugaensis
020669-0-001,Streptomyces_kasugaensis
63457-0-001,Streptomyces_kasugaensis
63959-0-000,Streptomyces_kasugaensis
64117-0-004,Streptomyces_kasugaensis
000497-0-001,Streptomyces_koyangensis
003442-0-001,Streptomyces_koyangensis
63168-0-000,Streptomyces_koyangensis
64940-0-001,Streptomyces_koyangensis
017749-0-001,Streptomyces_kunmingensis
64934-0-001,Streptomyces_kunmingensis
003442-0-001,Streptomyces_kurssanovii
023515-0-001,Streptomyces_kurssanovii
65768-0-000,Streptomyces_kurssanovii
017392-0-000,Streptomyces_lanatus
019091-0-001,Streptomyces_lanatus
02519-0-000,Streptomyces_lanatus
02738-0-001,Streptomyces_lanatus
028514-0-000,Streptomyces_lanatus
029280-0-001,Streptomyces_lanatus
63654-0-000,Streptomyces_lanatus
68226-0-000,Streptomyces_lanatus
003442-0-001,Streptomyces_lateritius
019091-0-001,Streptomyces_lateritius
023515-0-001,Streptomyces_lateritius
02844-0-000,Streptomyces_lateritius
64774-0-001,Streptomyces_lateritius
006171-0-001,Streptomyces_lavendofoliae
017392-0-000,Streptomyces_lavendofoliae
019091-0-001,Streptomyces_lavendofoliae
028258-0-001,Streptomyces_lavendofoliae
02519-0-000,Streptomyces_lavendulae
02674-0-000,Streptomyces_lavendulae
02844-0-000,Streptomyces_lavendulae
63070-0-001,Streptomyces_lavendulae
63329-0-000,Streptomyces_lavendulae
63460-0-000,Streptomyces_lavendulae
63654-0-000,Streptomyces_lavendulae
64913-0-000,Streptomyces_lavendulae
65037-0-000,Streptomyces_lavendulae
000497-0-001,Streptomyces_lavenduligriseus
02238-0-000,Streptomyces_lavenduligriseus
012161-0-000,Streptomyces_libani
019869-0-000,Streptomyces_libani
64934-0-001,Streptomyces_libani
65768-0-000,Streptomyces_libani
65769-0-000,Streptomyces_libani
008946-0-000,Streptomyces_lienomycini
011387-0-002,Streptomyces_lienomycini
020446-0-001,Streptomyces_lienomycini
003442-0-001,Streptomyces_lilacinus
007179-0-000,Streptomyces_lilacinus
009878-0-000,Streptomyces_lilacinus
019125-0-000,Streptomyces_lilacinus
019869-0-001,Streptomyces_lilacinus
020719-0-000,Streptomyces_lilacinus
023036-0-001,Streptomyces_lilacinus
029280-0-001,Streptomyces_lilacinus
02941-0-000,Streptomyces_lilacinus
65027-0-001,Streptomyces_lilacinus
68226-0-000,Streptomyces_lilacinus
024273-0-001,Streptomyces_limosus
02897-0-001,Streptomyces_limosus
02941-0-000,Streptomyces_limosus
64940-0-001,Streptomyces_limosus
017392-0-000,Streptomyces_lincolnensis
017749-0-001,Streptomyces_lincolnensis
019091-0-001,Streptomyces_lincolnensis
028514-0-000,Streptomyces_lincolnensis
02941-0-000,Streptomyces_lincolnensis
65037-0-000,Streptomyces_lincolnensis
023515-0-001,Streptomyces_litmocidini
65628-0-001,Streptomyces_litmocidini
63516-0-000,Streptomyces_lividans
63816-0-000,Streptomyces_lividans
003442-0-001,Streptomyces_lomondensis
020446-0-001,Streptomyces_lomondensis
017392-0-000,Streptomyces_longisporus
019091-0-001,Streptomyces_longisporus
02519-0-000,Streptomyces_longisporus
02738-0-001,Streptomyces_longisporus
028514-0-000,Streptomyces_longisporus
63516-0-000,Streptomyces_longisporus
63654-0-000,Streptomyces_longisporus
63816-0-000,Streptomyces_longisporus
64940-0-001,Streptomyces_longisporus
017392-0-000,Streptomyces_longwoodensis
017749-0-001,Streptomyces_longwoodensis
019091-0-001,Streptomyces_longwoodensis
64934-0-001,Streptomyces_longwoodensis
028514-0-000,Streptomyces_lucensis
65480-0-000,Streptomyces_lucensis
023515-0-001,Streptomyces_luridiscabiei
028514-0-001,Streptomyces_luridiscabiei
028514-0-003,Streptomyces_luridiscabiei
020446-0-001,Streptomyces_luteogriseus
024018-0-001,Streptomyces_luteogriseus
003442-0-001,Streptomyces_luteoverticillatus
02238-0-000,Streptomyces_luteoverticillatus
029280-0-001,Streptomyces_luteoverticillatus
68226-0-000,Streptomyces_luteoverticillatus
006171-0-001,Streptomyces_lydicus
019869-0-000,Streptomyces_lydicus
02341-0-001,Streptomyces_lydicus
02738-0-001,Streptomyces_lydicus
02891-0-001,Streptomyces_lydicus
63959-0-000,Streptomyces_lydicus
64117-0-004,Streptomyces_lydicus
65768-0-000,Streptomyces_lydicus
021329-0-001,Streptomyces_macrosporus
029280-0-001,Streptomyces_macrosporus
64940-0-001,Streptomyces_macrosporus
65027-0-001,Streptomyces_macrosporus
68226-0-000,Streptomyces_macrosporus
021329-0-001,Streptomyces_malaysiensis
02519-0-000,Streptomyces_malaysiensis
2008_001008-0-001,Streptomyces_malaysiensis
63158-0-000,Streptomyces_malaysiensis
65408-0-000,Streptomyces_malaysiensis
008946-0-000,Streptomyces_marokkonensis
011387-0-002,Streptomyces_marokkonensis
020446-0-001,Streptomyces_marokkonensis
000497-0-001,Streptomyces_mashuensis
003442-0-001,Streptomyces_mashuensis
019125-0-000,Streptomyces_mashuensis
02519-0-000,Streptomyces_mashuensis
63457-0-001,Streptomyces_mashuensis
63460-0-000,Streptomyces_mashuensis
63816-0-000,Streptomyces_mashuensis
64940-0-001,Streptomyces_mashuensis
65037-0-000,Streptomyces_mashuensis
003442-0-001,Streptomyces_mauvecolor
006171-0-001,Streptomyces_mauvecolor
019091-0-001,Streptomyces_mauvecolor
023192-0-000,Streptomyces_mauvecolor
028514-0-001,Streptomyces_mauvecolor
028514-0-002,Streptomyces_mauvecolor
028514-0-003,Streptomyces_mauvecolor
028514-0-004,Streptomyces_mauvecolor
65628-0-000,Streptomyces_mauvecolor
65628-0-001,Streptomyces_mauvecolor
003442-0-001,Streptomyces_megasporus
007179-0-000,Streptomyces_megasporus
02055-0-001,Streptomyces_megasporus
021329-0-001,Streptomyces_megasporus
029280-0-001,Streptomyces_megasporus
65027-0-001,Streptomyces_megasporus
68226-0-000,Streptomyces_megasporus
012161-0-000,Streptomyces_melanosporofaciens
01851-0-001,Streptomyces_melanosporofaciens
02519-0-000,Streptomyces_melanosporofaciens
2008_001008-0-001,Streptomyces_melanosporofaciens
63959-0-000,Streptomyces_melanosporofaciens
65408-0-000,Streptomyces_melanosporofaciens
65768-0-000,Streptomyces_melanosporofaciens
003442-0-001,Streptomyces_mexicanus
02251-0-001,Streptomyces_mexicanus
63158-0-000,Streptomyces_mexicanus
63959-0-000,Streptomyces_mexicanus
64940-0-001,Streptomyces_mexicanus
006171-0-001,Streptomyces_microflavus
007971-0-001,Streptomyces_microflavus
023192-0-000,Streptomyces_microflavus
023515-0-001,Streptomyces_microflavus
028514-0-001,Streptomyces_microflavus
028514-0-002,Streptomyces_microflavus
028514-0-003,Streptomyces_microflavus
028514-0-004,Streptomyces_microflavus
65628-0-000,Streptomyces_microflavus
65628-0-001,Streptomyces_microflavus
017749-0-001,Streptomyces_mirabilis
019091-0-001,Streptomyces_mirabilis
02519-0-000,Streptomyces_mirabilis
02891-0-001,Streptomyces_mirabilis
64940-0-001,Streptomyces_mirabilis
65480-0-000,Streptomyces_mirabilis
003442-0-001,Streptomyces_mobaraensis
015339-0-003,Streptomyces_mobaraensis
020719-0-000,Streptomyces_mobaraensis
023036-0-001,Streptomyces_mobaraensis
023515-0-001,Streptomyces_mobaraensis
63654-0-000,Streptomyces_mobaraensis
65027-0-001,Streptomyces_mobaraensis
021329-0-001,Streptomyces_mordarskii
65408-0-000,Streptomyces_mordarskii
000497-0-001,Streptomyces_morookaense
019125-0-000,Streptomyces_morookaense
020719-0-000,Streptomyces_morookaense
02238-0-000,Streptomyces_morookaense
2008_001008-0-001,Streptomyces_morookaense
64940-0-001,Streptomyces_morookaense
019091-0-001,Streptomyces_murinus
028514-0-000,Streptomyces_murinus
003442-0-001,Streptomyces_nashvillensis
023515-0-001,Streptomyces_nashvillensis
029389-0-000,Streptomyces_nashvillensis
019125-0-000,Streptomyces_netropsis
023192-0-000,Streptomyces_netropsis
02941-0-000,Streptomyces_netropsis
012161-0-000,Streptomyces_neyagawaensis
019091-0-001,Streptomyces_neyagawaensis
02519-0-000,Streptomyces_neyagawaensis
028514-0-000,Streptomyces_neyagawaensis
65525-0-001,Streptomyces_neyagawaensis
006171-0-001,Streptomyces_niger
019125-0-000,Streptomyces_niger
020669-0-001,Streptomyces_niger
63457-0-001,Streptomyces_niger
63959-0-000,Streptomyces_niger
009878-0-000,Streptomyces_nigrescens
019869-0-000,Streptomyces_nigrescens
020719-0-000,Streptomyces_nigrescens
65768-0-000,Streptomyces_nigrescens
023515-0-001,Streptomyces_nitrosporeus
65628-0-000,Streptomyces_nitrosporeus
004713-0-001,Streptomyces_niveoruber
007534-0-001,Streptomyces_niveoruber
024018-0-001,Streptomyces_niveoruber
65769-0-000,Streptomyces_niveoruber
02844-0-000,Streptomyces_niveus
028514-0-001,Streptomyces_niveus
028514-0-002,Streptomyces_niveus
028514-0-004,Streptomyces_niveus
63654-0-000,Streptomyces_niveus
63816-0-000,Streptomyces_niveus
64165-0-000,Streptomyces_niveus
003442-0-001,Streptomyces_nodosus
023192-0-000,Streptomyces_nodosus
02941-0-000,Streptomyces_nodosus
63959-0-000,Streptomyces_nodosus
64117-0-004,Streptomyces_nodosus
02738-0-001,Streptomyces_nogalater
02897-0-001,Streptomyces_nogalater
63460-0-000,Streptomyces_nogalater
019091-0-001,Streptomyces_nojiriensis
028514-0-001,Streptomyces_nojiriensis
028514-0-002,Streptomyces_nojiriensis
028514-0-003,Streptomyces_nojiriensis
028514-0-004,Streptomyces_nojiriensis
029389-0-000,Streptomyces_noursei
65768-0-000,Streptomyces_noursei
011965-0-001,Streptomyces_ochraceiscleroticus
65037-0-000,Streptomyces_ochraceiscleroticus
017392-0-000,Streptomyces_olivaceoviridis
02941-0-000,Streptomyces_olivaceoviridis
65768-0-000,Streptomyces_olivaceoviridis
017749-0-001,Streptomyces_olivochromogenes
019091-0-001,Streptomyces_olivochromogenes
02891-0-001,Streptomyces_olivochromogenes
019091-0-001,Streptomyces_olivoreticuli
023515-0-001,Streptomyces_olivoreticuli
65027-0-001,Streptomyces_olivoreticuli
019091-0-001,Streptomyces_olivoverticillatus
02238-0-000,Streptomyces_olivoverticillatus
023515-0-001,Streptomyces_olivoverticillatus
009878-0-000,Streptomyces_orinoci
019125-0-000,Streptomyces_orinoci
020719-0-000,Streptomyces_orinoci
02238-0-000,Streptomyces_orinoci
023515-0-001,Streptomyces_orinoci
63654-0-000,Streptomyces_ornatus
65311-0-000,Streptomyces_ornatus
020446-0-001,Streptomyces_pactum
65037-0-000,Streptomyces_pactum
006171-0-001,Streptomyces_paradoxus
63460-0-000,Streptomyces_paradoxus
011965-0-001,Streptomyces_paraguayensis
2008_001008-0-001,Streptomyces_paraguayensis
006171-0-001,Streptomyces_parvus
007971-0-001,Streptomyces_parvus
028258-0-001,Streptomyces_parvus
63959-0-000,Streptomyces_paucisporeus
65769-0-000,Streptomyces_paucisporeus
02341-0-001,Streptomyces_peucetius
02738-0-001,Streptomyces_peucetius
028514-0-002,Streptomyces_peucetius
028514-0-003,Streptomyces_peucetius
63654-0-000,Streptomyces_peucetius
63816-0-000,Streptomyces_peucetius
028514-0-000,Streptomyces_phaeochromogenes
02891-0-001,Streptomyces_phaeochromogenes
02941-0-000,Streptomyces_phaeochromogenes
028514-0-000,Streptomyces_phaeogriseichromatogenes
63654-0-000,Streptomyces_phaeogriseichromatogenes
65408-0-000,Streptomyces_phaeogriseichromatogenes
02891-0-001,Streptomyces_phaeoluteichromatogenes
65408-0-000,Streptomyces_phaeoluteichromatogenes
02891-0-001,Streptomyces_phaeoluteigriseus
65408-0-000,Streptomyces_phaeoluteigriseus
020446-0-001,Streptomyces_pilosus
64934-0-001,Streptomyces_pilosus
02891-0-001,Streptomyces_platensis
63816-0-000,Streptomyces_platensis
64085-0-000,Streptomyces_platensis
64934-0-001,Streptomyces_platensis
65768-0-000,Streptomyces_platensis
004713-0-001,Streptomyces_plumbiresistens
028258-0-001,Streptomyces_plumbiresistens
003442-0-001,Streptomyces_poonensis
64934-0-001,Streptomyces_poonensis
65037-0-000,Streptomyces_poonensis
019125-0-000,Streptomyces_pseudoechinosporeus
65027-0-001,Streptomyces_pseudoechinosporeus
004713-0-001,Streptomyces_pseudovenezuelae
017392-0-000,Streptomyces_pseudovenezuelae
019091-0-001,Streptomyces_pseudovenezuelae
02844-0-000,Streptomyces_pseudovenezuelae
63654-0-000,Streptomyces_pseudovenezuelae
019091-0-001,Streptomyces_pulveraceus
023192-0-000,Streptomyces_pulveraceus
028514-0-001,Streptomyces_pulveraceus
028514-0-002,Streptomyces_pulveraceus
028514-0-004,Streptomyces_pulveraceus
65769-0-000,Streptomyces_pulveraceus
023515-0-001,Streptomyces_puniceus
028258-0-001,Streptomyces_puniceus
024273-0-001,Streptomyces_purpurascens
02891-0-001,Streptomyces_purpurascens
63158-0-000,Streptomyces_purpurascens
023515-0-001,Streptomyces_purpureus
028258-0-001,Streptomyces_purpureus
029389-0-000,Streptomyces_purpureus
02941-0-000,Streptomyces_purpureus
63654-0-000,Streptomyces_purpureus
63457-0-001,Streptomyces_purpurogeneiscleroticus
68226-0-000,Streptomyces_purpurogeneiscleroticus
017749-0-001,Streptomyces_rameus
019091-0-001,Streptomyces_rameus
02941-0-000,Streptomyces_rameus
64934-0-001,Streptomyces_rameus
012161-0-000,Streptomyces_ramulosus
023036-0-001,Streptomyces_ramulosus
003442-0-001,Streptomyces_rangoonensis
007534-0-001,Streptomyces_rangoonensis
019869-0-001,Streptomyces_rangoonensis
029280-0-001,Streptomyces_rangoonensis
68226-0-000,Streptomyces_rangoonensis
015339-0-003,Streptomyces_rapamycinicus
020719-0-000,Streptomyces_rapamycinicus
021329-0-001,Streptomyces_rapamycinicus
65408-0-000,Streptomyces_rapamycinicus
004713-0-001,Streptomyces_resistomycificus
017392-0-000,Streptomyces_resistomycificus
017749-0-001,Streptomyces_resistomycificus
019091-0-001,Streptomyces_resistomycificus
02519-0-000,Streptomyces_resistomycificus
02844-0-000,Streptomyces_resistomycificus
63168-0-000,Streptomyces_resistomycificus
63959-0-000,Streptomyces_resistomycificus
028514-0-000,Streptomyces_reticuliscabiei
65525-0-001,Streptomyces_reticuliscabiei
021329-0-001,Streptomyces_rhizosphaericus
02891-0-001,Streptomyces_rhizosphaericus
2008_001008-0-001,Streptomyces_rhizosphaericus
65408-0-000,Streptomyces_rhizosphaericus
012161-0-000,Streptomyces_ribosidificus
64940-0-001,Streptomyces_ribosidificus
009878-0-000,Streptomyces_rimosus
011965-0-001,Streptomyces_rimosus
019869-0-000,Streptomyces_rimosus
63457-0-001,Streptomyces_rimosus
65037-0-000,Streptomyces_rimosus
65768-0-000,Streptomyces_rimosus
003442-0-001,Streptomyces_roseiscleroticus
65037-0-000,Streptomyces_roseiscleroticus
023515-0-001,Streptomyces_roseolus
64774-0-001,Streptomyces_roseolus
003442-0-001,Streptomyces_roseoverticillatus
02238-0-000,Streptomyces_roseoverticillatus
65027-0-001,Streptomyces_roseoverticillatus
02891-0-001,Streptomyces_roseoviolaceus
63516-0-000,Streptomyces_roseoviolaceus
015339-0-003,Streptomyces_ruanii
021329-0-001,Streptomyces_ruanii
65408-0-000,Streptomyces_ruanii
003442-0-001,Streptomyces_ruber
024018-0-001,Streptomyces_ruber
65037-0-000,Streptomyces_ruber
003442-0-001,Streptomyces_rubidus
63959-0-000,Streptomyces_rubidus
023515-0-001,Streptomyces_rubiginosohelvolus
028258-0-001,Streptomyces_rubiginosohelvolus
64774-0-001,Streptomyces_rubiginosohelvolus
003442-0-001,Streptomyces_rubiginosus
65037-0-000,Streptomyces_rubiginosus
008946-0-000,Streptomyces_rubrogriseus
011387-0-002,Streptomyces_rubrogriseus
020446-0-001,Streptomyces_rubrogriseus
64940-0-001,Streptomyces_rubrogriseus
65037-0-000,Streptomyces_rubrogriseus
019125-0-000,Streptomyces_salmonis
02238-0-000,Streptomyces_salmonis
65027-0-001,Streptomyces_salmonis
000497-0-001,Streptomyces_sampsonii
020719-0-000,Streptomyces_sampsonii
024273-0-001,Streptomyces_sampsonii
02692-0-001,Streptomyces_sampsonii
02897-0-001,Streptomyces_sampsonii
63168-0-000,Streptomyces_sampsonii
65311-0-000,Streptomyces_sampsonii
023192-0-000,Streptomyces_sanglieri
02844-0-000,Streptomyces_sanglieri
63816-0-000,Streptomyces_sanglieri
65311-0-000,Streptomyces_sanglieri
65628-0-001,Streptomyces_sanglieri
003442-0-001,Streptomyces_sapporonensis
64117-0-004,Streptomyces_sapporonensis
019091-0-001,Streptomyces_scabiei
02519-0-000,Streptomyces_scabiei
02674-0-000,Streptomyces_scabiei
028514-0-000,Streptomyces_scabiei
63070-0-001,Streptomyces_scabiei
63329-0-000,Streptomyces_scabiei
65525-0-001,Streptomyces_scabiei
011965-0-001,Streptomyces_sclerotialus
029280-0-001,Streptomyces_sclerotialus
63959-0-000,Streptomyces_sclerotialus
64934-0-001,Streptomyces_sclerotialus
68226-0-000,Streptomyces_sclerotialus
023515-0-001,Streptomyces_showdoensis
64774-0-001,Streptomyces_showdoensis
006171-0-001,Streptomyces_sindenensis
028258-0-001,Streptomyces_sindenensis
028514-0-001,Streptomyces_sindenensis
028514-0-002,Streptomyces_sindenensis
028514-0-003,Streptomyces_sindenensis
028514-0-004,Streptomyces_sindenensis
02941-0-000,Streptomyces_sioyaensis
65768-0-000,Streptomyces_sioyaensis
000497-0-001,Streptomyces_sodiiphilus
003442-0-001,Streptomyces_sodiiphilus
007534-0-001,Streptomyces_sodiiphilus
009357-0-001,Streptomyces_sodiiphilus
019869-0-001,Streptomyces_sodiiphilus
020719-0-000,Streptomyces_sodiiphilus
2008_001008-0-001,Streptomyces_sodiiphilus
63457-0-001,Streptomyces_sodiiphilus
64940-0-001,Streptomyces_sodiiphilus
009878-0-000,Streptomyces_somaliensis
020669-0-001,Streptomyces_somaliensis
02941-0-000,Streptomyces_somaliensis
63168-0-000,Streptomyces_somaliensis
63816-0-000,Streptomyces_somaliensis
63959-0-000,Streptomyces_somaliensis
64165-0-000,Streptomyces_somaliensis
64940-0-001,Streptomyces_somaliensis
02238-0-000,Streptomyces_sp.
02519-0-000,Streptomyces_sp.
63516-0-000,Streptomyces_sp.
63654-0-000,Streptomyces_sp.
64165-0-000,Streptomyces_sp.
64940-0-001,Streptomyces_sp.
011197-0-000,Streptomyces_sparsogenes
012161-0-000,Streptomyces_sparsogenes
01851-0-001,Streptomyces_sparsogenes
020719-0-000,Streptomyces_sparsogenes
021741-0-001,Streptomyces_sparsogenes
02692-0-001,Streptomyces_sparsogenes
63158-0-000,Streptomyces_sparsogenes
63816-0-000,Streptomyces_sparsogenes
65037-0-000,Streptomyces_sparsogenes
007534-0-001,Streptomyces_specialis
009357-0-001,Streptomyces_specialis
2008_001008-0-001,Streptomyces_specialis
003442-0-001,Streptomyces_spectabilis
02941-0-000,Streptomyces_spectabilis
63158-0-000,Streptomyces_speibonae
64940-0-001,Streptomyces_speibonae
65037-0-000,Streptomyces_speibonae
000497-0-001,Streptomyces_spinoverrucosus
003442-0-001,Streptomyces_spinoverrucosus
020446-0-001,Streptomyces_spinoverrucosus
003442-0-001,Streptomyces_spiralis
024018-0-001,Streptomyces_spiralis
007971-0-001,Streptomyces_spiroverticillatus
023192-0-000,Streptomyces_spiroverticillatus
028514-0-001,Streptomyces_spiroverticillatus
028514-0-002,Streptomyces_spiroverticillatus
65628-0-001,Streptomyces_spiroverticillatus
003442-0-001,Streptomyces_sporocinereus
020719-0-000,Streptomyces_sporocinereus
021329-0-001,Streptomyces_sporocinereus
64934-0-001,Streptomyces_sporocinereus
64940-0-001,Streptomyces_sporocinereus
019869-0-000,Streptomyces_sporoclivatus
65408-0-000,Streptomyces_sporoclivatus
019091-0-001,Streptomyces_spororaveus
028514-0-001,Streptomyces_spororaveus
028514-0-002,Streptomyces_spororaveus
028514-0-003,Streptomyces_spororaveus
028514-0-004,Streptomyces_spororaveus
02238-0-000,Streptomyces_stramineus
023192-0-000,Streptomyces_stramineus
006171-0-001,Streptomyces_subrutilus
019091-0-001,Streptomyces_subrutilus
02341-0-001,Streptomyces_subrutilus
02519-0-000,Streptomyces_subrutilus
02738-0-001,Streptomyces_subrutilus
028514-0-001,Streptomyces_subrutilus
028514-0-004,Streptomyces_subrutilus
63457-0-001,Streptomyces_subrutilus
63460-0-000,Streptomyces_subrutilus
63654-0-000,Streptomyces_subrutilus
019091-0-001,Streptomyces_tanashiensis
023515-0-001,Streptomyces_tanashiensis
029389-0-000,Streptomyces_tanashiensis
64774-0-001,Streptomyces_tanashiensis
008946-0-000,Streptomyces_tendae
